player_id,shortName,role_clean,mean_perf,std_perf,mean_pred,std_pred,mean_error,rmse_error,n_matches,trend_slope,xG_per90,goals_per90,xA_per90,shots_on_target_per90,progressive_passes_per90,dribbles_completed_per90,successful_passes_per90,crosses_per90,tackles_per90,interceptions_per90,clearances_per90,cluster,pc1,pc2,cluster_label
192,J. Vukovi\u0107,defender,12.142938364425214,2.1507611531260045,13.661063195170522,0.2846575169803328,-1.5181248307453075,2.42588248149009,14,0.005319972336687637,-0.4274496298334838,-0.09677506626263928,-0.3393403129180442,-0.5653263340283611,-0.3229980772298207,-0.7609949770488387,-0.2777245326845357,-0.6014570726394853,-0.3213838431067292,0.031373377188335834,1.3970089051963928,1,-2.943787180749556,1.0623926876501546,Steady Performers
254,R. Rosales,defender,16.03122470609165,2.800242977908418,14.36287064450435,0.48043473137074444,1.6683540615872978,3.001595499148582,34,-0.010574283422986835,-0.42844702708151033,-0.16993991441007214,-0.17788732209646316,-0.3926590662870755,-0.004138950452870611,-0.4197637005941787,-0.010938115382361413,0.5014511914690827,-0.2077049851043355,0.08910529118214838,0.2620080104779285,2,0.637157403922051,0.9650236767094896,Steady Performers
284,M. van der Hoorn,defender,15.27239466273993,3.5350883960862376,14.000429571822275,0.5176273137902158,1.2719650909176576,3.324332786158005,23,-0.0004761110545291224,-0.2438407581526474,-0.16437058552524017,-0.3162501245354358,-0.4258100917674005,0.04787474989042439,-0.5794587395434717,-0.05013115932267635,-0.4121802959199485,-0.05969702348962912,0.1677132508417906,0.8946833180782253,1,-0.1930633337031291,1.177433883813915,Steady Performers
340,Cuco Martina,defender,15.789018865121808,2.553956424827863,14.313116666136143,0.5361489317455379,1.4759021989856655,2.847575977228385,20,-0.008474822877676832,-0.46484437139056023,-0.23703701967201826,-0.24322385889723477,-0.547640320792181,0.38487288732522706,-0.427203628037973,-0.04919846668208218,0.41314330306503455,-0.19649428535239138,0.12741627331684252,0.9259642909531088,2,-0.09699670129638187,1.5871133481156343,Steady Performers
370,V. van Dijk,defender,15.120677361853831,3.76430444176614,13.992886090687302,0.3901004161630149,1.1277912711665303,3.620987195927715,25,0.000948722599696086,-0.09220912744960995,-0.2370370196720183,-0.2766808017204737,-0.20230487861819113,-0.14059449504218943,-0.33549704948349457,1.0843423113504482,-0.5950222330720759,-0.28504109926223864,-0.26390816393118754,1.165427783420914,1,-0.00904657937252025,0.684883606109808,Steady Performers
394,B. Nuytinck,defender,13.303487962419261,2.234246487769659,13.765870675944957,0.3168005133107113,-0.4623827135256943,2.028383543274877,26,-0.0025618170743092806,-0.2811303954843403,-0.16304743719930098,-0.2954084137147349,-0.44149499225139155,-0.06844708205099549,-0.7235059938746203,0.2261334773222529,-0.6128773462785759,-0.41139671456442056,0.143220056524647,0.6466453678331316,1,-1.655995969795693,0.932317870406213,Steady Performers
454,P. van Aanholt,defender,14.638913646266587,3.5130643500734093,14.300453129600662,0.5772845553986673,0.33846051666592586,3.116343547884312,27,0.0024248618789608567,-0.2114288166012182,0.027422730171027213,-0.009848918159962004,-0.11939298579069081,-0.035292173056912006,-0.4193036119243573,-0.2890150134755481,0.2385904415050913,-0.22057368221234358,-0.03846240863117335,0.2005481170099657,0,1.3312156862860998,-0.6415359859762004,Overperforming Improvers
703,M. Yoshida,defender,12.806942517644277,3.575954134758056,13.804164533268764,0.3190025723347695,-0.9972220156244886,3.5081722538430475,27,-0.015965891312298218,-0.0692866733599514,-0.1079275998271009,-0.10043268062716632,-0.3151261412489434,-0.07552520891008288,-0.7083461598957412,0.38866391309313747,-0.6038396293789124,-0.3745874697173119,-0.03546575951792682,0.8512749059711728,1,-0.7271289897876937,-0.11898344613148223,Steady Performers
1712,K. Tete,defender,16.88696185933413,3.1800761803721533,14.812614059145579,0.5221294938182927,2.0743478001885505,3.5367942299759982,21,-0.01695009889704237,-0.32864425365225824,-0.13670265634683243,-0.05902334440395372,-0.4760002354283189,0.5323576839055508,-0.18776549886135513,0.2652772287041553,0.6897641499583813,0.22447293453174869,0.06705481095434691,0.16751338805200341,0,2.3991103078234053,0.533572314050584,Overperforming Improvers
3269,Jordi Alba,defender,15.639378625631144,5.281127508158405,14.665711856624217,0.4187598744976438,0.9736667690069286,5.169615502965272,40,0.01161782169095676,-0.29413675408042833,-0.13629299501695827,0.2921575454754482,-0.4017802668217095,0.8847926019927457,-0.44821086041879,1.3498174898564927,0.5581923631077453,-0.18987677590300187,0.16928574048404632,0.009288748940883412,0,3.4335840871665746,0.06791428402217256,Overperforming Improvers
